

﻿阿杜,#genre#
跟我两辈子,http://em.21dtv.com/songs/60090708.mkv
跟我一起飞(演唱会),http://em.21dtv.com/songs/60018639.mkv
甘心,http://em.21dtv.com/songs/60017872.mkv
恭喜发财,http://em.21dtv.com/songs/60018737.mkv
孤星泪,http://em.21dtv.com/songs/60018926.mkv
孤星泪(演唱会),http://em.21dtv.com/songs/60018924.mkv
关于你我的事,http://em.21dtv.com/songs/60019225.mkv
该走的时候,http://em.21dtv.com/songs/60017828.mkv
鸽子情缘(演唱会),http://em.21dtv.com/songs/60018337.mkv
汗,http://em.21dtv.com/songs/60019928.mkv
黑蝙蝠中队,http://em.21dtv.com/songs/60020506.mkv
红尘天使,http://em.21dtv.com/songs/60092359.mkv
活得精彩,http://em.21dtv.com/songs/60022358.mkv
回到你身边(演唱会),http://em.21dtv.com/songs/60022089.mkv
坏东西,http://em.21dtv.com/songs/60021692.mkv
后悔,http://em.21dtv.com/songs/60021080.mkv
花花世界,http://em.21dtv.com/songs/60021391.mkv
花花世界(演唱会),http://em.21dtv.com/songs/60021389.mkv
回家的路,http://em.21dtv.com/songs/60108339.mkv
回家的路(HD),http://em.21dtv.com/songs/60133406.mkv
还记得我吗,http://em.21dtv.com/songs/60019579.mkv
回家真好,http://em.21dtv.com/songs/60022131.mkv
海阔天空一路是蓝,http://em.21dtv.com/songs/60019759.mkv
回来吧好吗,http://em.21dtv.com/songs/60022146.mkv
虹桥机场的咖啡厅,http://em.21dtv.com/songs/60021053.mkv
好日子,http://em.21dtv.com/songs/60020152.mkv
会说话的哑巴,http://em.21dtv.com/songs/60022286.mkv
火烫,http://em.21dtv.com/songs/60022461.mkv
话我知,http://em.21dtv.com/songs/60021633.mkv
花心,http://em.21dtv.com/songs/60021509.mkv
狠心的一课,http://em.21dtv.com/songs/60020686.mkv
火焰心,http://em.21dtv.com/songs/60022478.mkv
红颜自闭,http://em.21dtv.com/songs/60021018.mkv
i dont wanna say goodbye(演唱会),http://em.21dtv.com/songs/60063627.mkv
im easy,http://em.21dtv.com/songs/60002856.mkv
i miss you,http://em.21dtv.com/songs/60002619.mkv
倦,http://em.21dtv.com/songs/60024758.mkv
绝不放弃(演唱会),http://em.21dtv.com/songs/60024812.mkv
记不住你的容颜,http://em.21dtv.com/songs/60022677.mkv
激动,http://em.21dtv.com/songs/60022527.mkv
绝对在乎你,http://em.21dtv.com/songs/60024838.mkv
绝对在乎你(HD),http://em.21dtv.com/songs/10012637.mkv
绝对在乎您(演唱会),http://em.21dtv.com/songs/60024837.mkv
结婚进行曲,http://em.21dtv.com/songs/60023620.mkv
解开,http://em.21dtv.com/songs/60110025.mkv
寂寞的情歌,http://em.21dtv.com/songs/60022859.mkv
给你们的一封信,http://em.21dtv.com/songs/60018505.mkv
今时今日,http://em.21dtv.com/songs/60023822.mkv
今天,http://em.21dtv.com/songs/60023824.mkv
绝望的笑容,http://em.21dtv.com/songs/60024873.mkv
今晚没借口,http://em.21dtv.com/songs/60023901.mkv
今晚没借口(演唱会),http://em.21dtv.com/songs/60023900.mkv
给我一个理由,http://em.21dtv.com/songs/60081929.mkv
继续谈情,http://em.21dtv.com/songs/60022780.mkv
今夜梦还暖,http://em.21dtv.com/songs/60023977.mkv
假装,http://em.21dtv.com/songs/60023145.mkv
假装(演唱会),http://em.21dtv.com/songs/60023141.mkv
将自己给你,http://em.21dtv.com/songs/60023405.mkv
可不可以,http://em.21dtv.com/songs/60025275.mkv
可不可以(HD),http://em.21dtv.com/songs/10012639.mkv
可不可以(演唱会),http://em.21dtv.com/songs/60025274.mkv
苦等,http://em.21dtv.com/songs/60025594.mkv
苦命梁祝,http://em.21dtv.com/songs/60025638.mkv
口琴别恋,http://em.21dtv.com/songs/60025528.mkv
狂热跳舞,http://em.21dtv.com/songs/60025841.mkv
空心,http://em.21dtv.com/songs/60025478.mkv
开心的马骝,http://em.21dtv.com/songs/60025030.mkv
开心的马骝(HD),http://em.21dtv.com/songs/10012638.mkv
开心的马骝(演唱会),http://em.21dtv.com/songs/60025029.mkv
开心马骝(HD演唱会),http://em.21dtv.com/songs/60025033.mkv
laura,http://em.21dtv.com/songs/60003292.mkv
laura(演唱会),http://em.21dtv.com/songs/60003291.mkv
累斗累,http://em.21dtv.com/songs/60026567.mkv
离开你以后,http://em.21dtv.com/songs/60026750.mkv
流浪(演唱会),http://em.21dtv.com/songs/60027615.mkv
浪人情歌,http://em.21dtv.com/songs/60026252.mkv
浪人情歌(HD),http://em.21dtv.com/songs/10012641.mkv
蓝色爱情,http://em.21dtv.com/songs/60026071.mkv
来生缘,http://em.21dtv.com/songs/60025999.mkv
来生缘(HD),http://em.21dtv.com/songs/10012640.mkv
来生缘(演唱会),http://em.21dtv.com/songs/60025996.mkv
浪淘沙,http://em.21dtv.com/songs/60026257.mkv
浪淘沙9,http://em.21dtv.com/songs/60087403.mkv
练习,http://em.21dtv.com/songs/60026977.mkv
练习(HD演唱会),http://em.21dtv.com/songs/60026975.mkv
练习映艺,http://em.21dtv.com/songs/60090705.mkv
留在心里,http://em.21dtv.com/songs/60027584.mkv
浪子心声(演唱会),http://em.21dtv.com/songs/60026296.mkv
漫步人生路,http://em.21dtv.com/songs/60070906.mkv
每次醒来,http://em.21dtv.com/songs/60029017.mkv
每次醒来(演唱会),http://em.21dtv.com/songs/60029015.mkv
牧笛,http://em.21dtv.com/songs/60030604.mkv
牧笛(HD),http://em.21dtv.com/songs/10012643.mkv
牧笛(演唱会),http://em.21dtv.com/songs/60030603.mkv
模范生,http://em.21dtv.com/songs/60030316.mkv
魔鬼在恋爱(演唱会),http://em.21dtv.com/songs/60030346.mkv
美丽的一天,http://em.21dtv.com/songs/60029247.mkv
妈妈的脸,http://em.21dtv.com/songs/60028232.mkv
妈妈i love you(妈妈好),http://em.21dtv.com/songs/60028218.mkv
妹妹你就是哥哥的最爱,http://em.21dtv.com/songs/60085442.mkv
慢慢习惯,http://em.21dtv.com/songs/60134930.mkv
某年冬季,http://em.21dtv.com/songs/60030493.mkv
母亲,http://em.21dtv.com/songs/60030520.mkv
美人痛,http://em.21dtv.com/songs/60029336.mkv
明日天涯(演唱会),http://em.21dtv.com/songs/60030143.mkv
末世天使,http://em.21dtv.com/songs/60030390.mkv
马桶,http://em.21dtv.com/songs/60028384.mkv
明天同一时间,http://em.21dtv.com/songs/60090699.mkv
明星(演唱会),http://em.21dtv.com/songs/60030232.mkv
毛衣,http://em.21dtv.com/songs/60028659.mkv
没有翅膀的天使,http://em.21dtv.com/songs/60028776.mkv
没有翅膀的天使(演唱会),http://em.21dtv.com/songs/60028775.mkv
每一句说话,http://em.21dtv.com/songs/60029094.mkv
My Love,http://em.21dtv.com/songs/60166021.mkv
没有你的城市,http://em.21dtv.com/songs/60028814.mkv
没有人可以像你,http://em.21dtv.com/songs/60028873.mkv
没有人可以像你(HD),http://em.21dtv.com/songs/10012642.mkv
没有人可以像你(演唱会),http://em.21dtv.com/songs/60028872.mkv
没有想过牵别人的手,http://em.21dtv.com/songs/60076591.mkv
木鱼与金鱼,http://em.21dtv.com/songs/60030583.mkv
木鱼与金鱼(演唱会),http://em.21dtv.com/songs/60030582.mkv
魔咒女狼,http://em.21dtv.com/songs/60030372.mkv
natural,http://em.21dtv.com/songs/60004053.mkv
你不说我不懂,http://em.21dtv.com/songs/60031497.mkv
你把我灌醉,http://em.21dtv.com/songs/60031428.mkv
难道你的承诺都是谎言,http://em.21dtv.com/songs/60094560.mkv
你的情用一生还,http://em.21dtv.com/songs/60090691.mkv
你的心爱过几个,http://em.21dtv.com/songs/60031629.mkv
男儿志,http://em.21dtv.com/songs/60030904.mkv
男欢女爱,http://em.21dtv.com/songs/60030913.mkv
男孩女孩,http://em.21dtv.com/songs/60030909.mkv
念旧,http://em.21dtv.com/songs/60032655.mkv
腻了,http://em.21dtv.com/songs/60032614.mkv
难免有错,http://em.21dtv.com/songs/60031221.mkv
男朋友,http://em.21dtv.com/songs/60030922.mkv
男人的爱,http://em.21dtv.com/songs/60090703.mkv
男人的眼泪,http://em.21dtv.com/songs/60030972.mkv
男人哭吧不是罪,http://em.21dtv.com/songs/60030989.mkv
男人哭吧不是罪(HD),http://em.21dtv.com/songs/10012644.mkv
男人哭吧不是罪(演唱会),http://em.21dtv.com/songs/60030988.mkv
你说他是你想嫁的人,http://em.21dtv.com/songs/60032269.mkv
你是我的梦,http://em.21dtv.com/songs/60032093.mkv
你是我的梦(演唱会),http://em.21dtv.com/songs/60032092.mkv
你是我的女人,http://em.21dtv.com/songs/60032100.mkv
你是我的女人(演唱会),http://em.21dtv.com/songs/60032098.mkv
你是我的温柔,http://em.21dtv.com/songs/60032117.mkv
你是我惊喜,http://em.21dtv.com/songs/60032149.mkv
你是我所有,http://em.21dtv.com/songs/60032161.mkv
你是我一生中最大的骄傲,http://em.21dtv.com/songs/60032192.mkv
你是我一生中最大的骄傲(演唱会),http://em.21dtv.com/songs/60032191.mkv
你是最好的,http://em.21dtv.com/songs/60032235.mkv
你现在哪里,http://em.21dtv.com/songs/60106023.mkv
那一天,http://em.21dtv.com/songs/60030827.mkv
宁愿我伤心,http://em.21dtv.com/songs/60032701.mkv
你震撼我的心灵,http://em.21dtv.com/songs/60032537.mkv
你怎么舍得我难过,http://em.21dtv.com/songs/60032501.mkv
藕断丝莲,http://em.21dtv.com/songs/60033079.mkv
opening medley(演唱会),http://em.21dtv.com/songs/60073723.mkv
漂流,http://em.21dtv.com/songs/60072276.mkv
凭什么(演唱会),http://em.21dtv.com/songs/60033630.mkv
凭着爱,http://em.21dtv.com/songs/60033636.mkv
亲爱的妈妈,http://em.21dtv.com/songs/60034507.mkv
亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
情歌,http://em.21dtv.com/songs/60034993.mkv
情感的禁区(HD),http://em.21dtv.com/songs/10012645.mkv
情感的禁区(演唱会),http://em.21dtv.com/songs/60034975.mkv
情歌有没有唱错,http://em.21dtv.com/songs/60099111.mkv
情话,http://em.21dtv.com/songs/60035039.mkv
请你不要再说重新开始,http://em.21dtv.com/songs/60067352.mkv
去年的烟花特别多,http://em.21dtv.com/songs/60087396.mkv
去年烟花特别多,http://em.21dtv.com/songs/60035851.mkv
情人敌人,http://em.21dtv.com/songs/60035208.mkv
情人happy birthday,http://em.21dtv.com/songs/60035176.mkv
情人happy birthday(演唱会),http://em.21dtv.com/songs/60035175.mkv
情深的一句,http://em.21dtv.com/songs/60035287.mkv
情深的一句(演唱会),http://em.21dtv.com/songs/60035286.mkv
情是那么笨,http://em.21dtv.com/songs/60035339.mkv
其实我早猜透你的心,http://em.21dtv.com/songs/60033923.mkv
情未鸟,http://em.21dtv.com/songs/60035385.mkv
情未鸟(演唱会),http://em.21dtv.com/songs/60035384.mkv
全心来爱我,http://em.21dtv.com/songs/60035926.mkv
全心来跟我,http://em.21dtv.com/songs/60092348.mkv
缺陷美,http://em.21dtv.com/songs/60035969.mkv
情缘等足一辈子,http://em.21dtv.com/songs/60035439.mkv
情义两心坚,http://em.21dtv.com/songs/60035409.mkv
情义俩心坚(无原唱),http://em.21dtv.com/songs/60092353.mkv
情意绵绵,http://em.21dtv.com/songs/60035417.mkv
千言万语(演唱会),http://em.21dtv.com/songs/60034171.mkv
情种,http://em.21dtv.com/songs/60035469.mkv
让爱火再燃烧,http://em.21dtv.com/songs/60036025.mkv
人办,http://em.21dtv.com/songs/60036304.mkv
忍不住的心,http://em.21dtv.com/songs/60090693.mkv
仍唱我的歌,http://em.21dtv.com/songs/60036572.mkv
如果看到她请告诉我,http://em.21dtv.com/songs/60036807.mkv
如果你是我的传说,http://em.21dtv.com/songs/60119291.mkv
如果你是我的传说(演唱会),http://em.21dtv.com/songs/60036871.mkv
如果那天在一起,http://em.21dtv.com/songs/60067377.mkv
如果天有情,http://em.21dtv.com/songs/60036915.mkv
如果我有事,http://em.21dtv.com/songs/60036942.mkv
如果我有事(演唱会),http://em.21dtv.com/songs/60036941.mkv
如果有一天,http://em.21dtv.com/songs/60036971.mkv
如果有一天(演唱会),http://em.21dtv.com/songs/60036969.mkv
肉麻情歌,http://em.21dtv.com/songs/60036720.mkv
热情的沙漠2000,http://em.21dtv.com/songs/60036268.mkv
人生长路,http://em.21dtv.com/songs/60090688.mkv
热血男儿,http://em.21dtv.com/songs/60036293.mkv
似曾相恋,http://em.21dtv.com/songs/60039339.mkv
上帝创造女人,http://em.21dtv.com/songs/60038010.mkv
谁的心忘了收,http://em.21dtv.com/songs/60039960.mkv
视而不见,http://em.21dtv.com/songs/60039377.mkv
生活就象一首歌,http://em.21dtv.com/songs/60038537.mkv
上海滩,http://em.21dtv.com/songs/60038031.mkv
世界第一等,http://em.21dtv.com/songs/60039261.mkv
世界第一等(演唱会),http://em.21dtv.com/songs/60039259.mkv
谁流过的眼泪,http://em.21dtv.com/songs/60090707.mkv
slip away,http://em.21dtv.com/songs/60060907.mkv
神秘的游戏,http://em.21dtv.com/songs/60092358.mkv
十年,http://em.21dtv.com/songs/60038984.mkv
十年(演唱会),http://em.21dtv.com/songs/60038982.mkv
十七岁,http://em.21dtv.com/songs/60039000.mkv
十七岁(演唱会),http://em.21dtv.com/songs/60038999.mkv
十全十美(演唱会),http://em.21dtv.com/songs/60039008.mkv
顺其自然,http://em.21dtv.com/songs/60040310.mkv
谁人知,http://em.21dtv.com/songs/60040085.mkv
死剩把口,http://em.21dtv.com/songs/60040625.mkv
谁说不可以,http://em.21dtv.com/songs/60040116.mkv
深深地爱着你,http://em.21dtv.com/songs/60038361.mkv
似水流年,http://em.21dtv.com/songs/60097240.mkv
洒脱的爱,http://em.21dtv.com/songs/60090701.mkv
是我吗,http://em.21dtv.com/songs/60039516.mkv
伤心(演唱会),http://em.21dtv.com/songs/60037836.mkv
伤心的颜色,http://em.21dtv.com/songs/60090690.mkv
伤心最痛,http://em.21dtv.com/songs/60090689.mkv
痛,http://em.21dtv.com/songs/60042776.mkv
疼爱情人,http://em.21dtv.com/songs/60090704.mkv
天比高(演唱会),http://em.21dtv.com/songs/60041722.mkv
踢出个未来,http://em.21dtv.com/songs/60041679.mkv
踢出个未来(演唱会),http://em.21dtv.com/songs/60041678.mkv
天从人愿,http://em.21dtv.com/songs/60041771.mkv
他的女人,http://em.21dtv.com/songs/60041074.mkv
他的女人(演唱会),http://em.21dtv.com/songs/60041073.mkv
太多太多的抱歉,http://em.21dtv.com/songs/60041313.mkv
天地有缘,http://em.21dtv.com/songs/60041797.mkv
天各一方,http://em.21dtv.com/songs/60041819.mkv
听话了,http://em.21dtv.com/songs/60092351.mkv
桃花源,http://em.21dtv.com/songs/60041599.mkv
偷回忆的人,http://em.21dtv.com/songs/60042826.mkv
天空,http://em.21dtv.com/songs/60041877.mkv
踏浪,http://em.21dtv.com/songs/60041197.mkv
铁了心爱你,http://em.21dtv.com/songs/60042478.mkv
同名男子,http://em.21dtv.com/songs/60092350.mkv
天马行空,http://em.21dtv.com/songs/60041936.mkv
投名状,http://em.21dtv.com/songs/60042898.mkv
天人水,http://em.21dtv.com/songs/60041958.mkv
天使的安排,http://em.21dtv.com/songs/60087996.mkv
天生天养,http://em.21dtv.com/songs/60042007.mkv
偷听女孩心,http://em.21dtv.com/songs/60042838.mkv
天天想你,http://em.21dtv.com/songs/60042156.mkv
天天想你(演唱会),http://em.21dtv.com/songs/60042153.mkv
太想爱,http://em.21dtv.com/songs/60041362.mkv
太想爱(HD),http://em.21dtv.com/songs/10012646.mkv
太想爱(演唱会),http://em.21dtv.com/songs/60041360.mkv
天意,http://em.21dtv.com/songs/60042279.mkv
天意(演唱会),http://em.21dtv.com/songs/60042277.mkv
头也不回,http://em.21dtv.com/songs/60042891.mkv
同枕两梦,http://em.21dtv.com/songs/60042718.mkv
悟,http://em.21dtv.com/songs/60047836.mkv
为爱瘦一次,http://em.21dtv.com/songs/60043831.mkv
吻别,http://em.21dtv.com/songs/60044407.mkv
我不够爱你,http://em.21dtv.com/songs/60044758.mkv
我不是故意要那么像他,http://em.21dtv.com/songs/60044825.mkv
我不相信眼泪,http://em.21dtv.com/songs/60044873.mkv
无出息的汉子,http://em.21dtv.com/songs/60047072.mkv
我得你,http://em.21dtv.com/songs/60044973.mkv
我的胖侣,http://em.21dtv.com/songs/60045176.mkv
我的世界变美丽,http://em.21dtv.com/songs/60087400.mkv
未到伤心处,http://em.21dtv.com/songs/60044236.mkv
我的心不流泪,http://em.21dtv.com/songs/60090696.mkv
我的心只可容纳你(演唱会),http://em.21dtv.com/songs/60045305.mkv
我的野蛮男友,http://em.21dtv.com/songs/60090697.mkv
无法一天不想,http://em.21dtv.com/songs/60104818.mkv
我该怎么做,http://em.21dtv.com/songs/60045437.mkv
为何爱上你,http://em.21dtv.com/songs/60090687.mkv
为何带他走,http://em.21dtv.com/songs/60043864.mkv
维护我,http://em.21dtv.com/songs/60090706.mkv
我恨我痴心,http://em.21dtv.com/songs/60045582.mkv
我恨我痴心(1)(HD),http://em.21dtv.com/songs/10012649.mkv
我恨我痴心(HD),http://em.21dtv.com/songs/10012648.mkv
我恨我痴心(演唱会),http://em.21dtv.com/songs/60045581.mkv
我和我追逐的梦,http://em.21dtv.com/songs/60045547.mkv
我和我追逐的梦(演唱会),http://em.21dtv.com/songs/60045546.mkv
我狠心伤你吗,http://em.21dtv.com/songs/60045577.mkv
无间道(HD),http://em.21dtv.com/songs/10012650.mkv
无间道(演唱会),http://em.21dtv.com/songs/60047151.mkv
我给你的快乐,http://em.21dtv.com/songs/60045454.mkv
握紧你的手,http://em.21dtv.com/songs/60047022.mkv
我给你快乐,http://em.21dtv.com/songs/60090698.mkv
忘了,http://em.21dtv.com/songs/60043577.mkv
为了什么流眼泪,http://em.21dtv.com/songs/60043919.mkv
忘了隐藏,http://em.21dtv.com/songs/60043621.mkv
完美,http://em.21dtv.com/songs/60043100.mkv
温暖的泪,http://em.21dtv.com/songs/60044335.mkv
为你钟情(HD),http://em.21dtv.com/songs/10012647.mkv
为你钟情(演唱会),http://em.21dtv.com/songs/60044020.mkv
无情的雨无情的你,http://em.21dtv.com/songs/60047342.mkv
忘情水,http://em.21dtv.com/songs/60043639.mkv
忘情水(演唱会),http://em.21dtv.com/songs/60043638.mkv
无情天,http://em.21dtv.com/songs/60047370.mkv
我是不是犯了什么错,http://em.21dtv.com/songs/60071264.mkv
无声的一晚,http://em.21dtv.com/songs/60047421.mkv
我是我你是你,http://em.21dtv.com/songs/60090695.mkv
为我鼓掌,http://em.21dtv.com/songs/60044123.mkv
忘我精神,http://em.21dtv.com/songs/60043644.mkv
微笑,http://em.21dtv.com/songs/60043772.mkv
无须担心(演唱会),http://em.21dtv.com/songs/60047508.mkv
我学会,http://em.21dtv.com/songs/60046491.mkv
无心快意,http://em.21dtv.com/songs/60061726.mkv
无心人,http://em.21dtv.com/songs/60047496.mkv
我心只可容纳你,http://em.21dtv.com/songs/60087399.mkv
我要你的每天,http://em.21dtv.com/songs/60046553.mkv
我真的无所谓,http://em.21dtv.com/songs/60046871.mkv
未知数,http://em.21dtv.com/songs/60044302.mkv
舞照跳,http://em.21dtv.com/songs/60047812.mkv
我只想你好,http://em.21dtv.com/songs/60046894.mkv
我终于失去了你,http://em.21dtv.com/songs/60046962.mkv
相爱没缘份,http://em.21dtv.com/songs/60092356.mkv
小丑,http://em.21dtv.com/songs/60114421.mkv
下次不敢,http://em.21dtv.com/songs/60048265.mkv
